KPI,Site_ID,Sector_ID,Date,RSRP,DL_Throughput,Call_Drop_Rate,RTT,CPU_Utilization,Active_Users,SINR,UL_Throughput,Handover_Success_Rate,Packet_Loss
DL_Throughput,SITE_046,SITE_046_SECTOR_B,2024-01-25,,101.99004399703152,,,,,,,,
DL_Throughput,SITE_046,SITE_046_SECTOR_B,2024-01-20,,13.6352720908253,,,,,,,,
DL_Throughput,SITE_046,SITE_046_SECTOR_C,2024-01-27,,76.05918657081877,,,,,,,,
DL_Throughput,SITE_046,SITE_046_SECTOR_D,2024-01-17,,8.933105267120954,,,,,,,,
DL_Throughput,SITE_046,SITE_046_SECTOR_D,2024-01-23,,23.099699700661663,,,,,,,,
DL_Throughput,SITE_047,SITE_047_SECTOR_B,2024-02-17,,49.72873677723561,,,,,,,,
DL_Throughput,SITE_048,SITE_048_SECTOR_A,2024-02-02,,0.5239386946318021,,,,,,,,
DL_Throughput,SITE_048,SITE_048_SECTOR_B,2024-01-21,,10.371880552832131,,,,,,,,
DL_Throughput,SITE_048,SITE_048_SECTOR_B,2024-01-10,,17.60988076252574,,,,,,,,
DL_Throughput,SITE_048,SITE_048_SECTOR_D,2024-01-21,,7.774472008495819,,,,,,,,
DL_Throughput,SITE_049,SITE_049_SECTOR_A,2024-01-28,,28.096327100446366,,,,,,,,
DL_Throughput,SITE_050,SITE_050_SECTOR_A,2024-01-24,,22.08143866079987,,,,,,,,
DL_Throughput,SITE_050,SITE_050_SECTOR_B,2024-02-24,,18.235093584148668,,,,,,,,
DL_Throughput,SITE_050,SITE_050_SECTOR_B,2024-02-03,,97.27289062900664,,,,,,,,
DL_Throughput,SITE_050,SITE_050_SECTOR_C,2024-01-13,,41.11791353506848,,,,,,,,
DL_Throughput,SITE_050,SITE_050_SECTOR_D,2024-02-14,,58.96212736978544,,,,,,,,
DL_Throughput,SITE_050,SITE_050_SECTOR_E,2024-02-24,,75.52765365236345,,,,,,,,
DL_Throughput,SITE_051,SITE_051_SECTOR_B,2024-02-06,,80.44419932301439,,,,,,,,
DL_Throughput,SITE_052,SITE_052_SECTOR_B,2024-01-22,,29.998813693357825,,,,,,,,
DL_Throughput,SITE_052,SITE_052_SECTOR_B,2024-02-06,,101.4448049340649,,,,,,,,
DL_Throughput,SITE_053,SITE_053_SECTOR_B,2024-02-14,,70.15667501529799,,,,,,,,
DL_Throughput,SITE_053,SITE_053_SECTOR_B,2024-02-24,,81.3934377901145,,,,,,,,
DL_Throughput,SITE_053,SITE_053_SECTOR_E,2024-01-20,,29.77338441240433,,,,,,,,
DL_Throughput,SITE_054,SITE_054_SECTOR_A,2024-01-08,,50.635785451586734,,,,,,,,
DL_Throughput,SITE_054,SITE_054_SECTOR_B,2024-01-23,,30.57622472567151,,,,,,,,
DL_Throughput,SITE_054,SITE_054_SECTOR_B,2024-01-24,,6.970504767441611,,,,,,,,
DL_Throughput,SITE_055,SITE_055_SECTOR_B,2024-02-07,,31.235352476794763,,,,,,,,
DL_Throughput,SITE_056,SITE_056_SECTOR_D,2024-01-22,,85.98188812958543,,,,,,,,
DL_Throughput,SITE_057,SITE_057_SECTOR_A,2024-02-03,,26.329174565422274,,,,,,,,
DL_Throughput,SITE_057,SITE_057_SECTOR_B,2024-02-18,,81.79305717128675,,,,,,,,
DL_Throughput,SITE_057,SITE_057_SECTOR_C,2024-01-24,,30.0,,,,,,,,
DL_Throughput,SITE_057,SITE_057_SECTOR_E,2024-01-19,,82.46414745810401,,,,,,,,
DL_Throughput,SITE_058,SITE_058_SECTOR_A,2024-02-01,,31.05846048428411,,,,,,,,
DL_Throughput,SITE_058,SITE_058_SECTOR_A,2024-02-07,,96.3385045039718,,,,,,,,
DL_Throughput,SITE_058,SITE_058_SECTOR_B,2024-02-24,,70.80959063237204,,,,,,,,
DL_Throughput,SITE_058,SITE_058_SECTOR_C,2024-02-03,,10.95938748586739,,,,,,,,
DL_Throughput,SITE_058,SITE_058_SECTOR_C,2024-02-04,,10.628139228514922,,,,,,,,
DL_Throughput,SITE_058,SITE_058_SECTOR_E,2024-01-14,,30.695508347236757,,,,,,,,
DL_Throughput,SITE_059,SITE_059_SECTOR_A,2024-02-11,,39.55408342681572,,,,,,,,
DL_Throughput,SITE_059,SITE_059_SECTOR_B,2024-02-01,,30.22899461212677,,,,,,,,
DL_Throughput,SITE_060,SITE_060_SECTOR_B,2024-01-16,,77.48948844035078,,,,,,,,
DL_Throughput,SITE_060,SITE_060_SECTOR_B,2024-01-18,,96.32979325671464,,,,,,,,
DL_Throughput,SITE_060,SITE_060_SECTOR_B,2024-01-19,,97.4222067075592,,,,,,,,
DL_Throughput,SITE_061,SITE_061_SECTOR_A,2024-02-14,,52.566819626598296,,,,,,,,
DL_Throughput,SITE_061,SITE_061_SECTOR_B,2024-01-19,,95.19887848176882,,,,,,,,
DL_Throughput,SITE_062,SITE_062_SECTOR_B,2024-01-31,,27.213729735325035,,,,,,,,
DL_Throughput,SITE_062,SITE_062_SECTOR_B,2024-02-01,,40.7707322286581,,,,,,,,
DL_Throughput,SITE_063,SITE_063_SECTOR_A,2024-01-12,,51.66299581408557,,,,,,,,
DL_Throughput,SITE_063,SITE_063_SECTOR_C,2024-02-24,,64.26162350763505,,,,,,,,
DL_Throughput,SITE_064,SITE_064_SECTOR_A,2024-01-09,,21.711640487878142,,,,,,,,
DL_Throughput,SITE_064,SITE_064_SECTOR_A,2024-02-07,,77.87613924352843,,,,,,,,
DL_Throughput,SITE_064,SITE_064_SECTOR_B,2024-02-07,,34.51619844326365,,,,,,,,
DL_Throughput,SITE_064,SITE_064_SECTOR_B,2024-01-27,,17.303451281304866,,,,,,,,
DL_Throughput,SITE_064,SITE_064_SECTOR_C,2024-01-26,,23.105021741450454,,,,,,,,
DL_Throughput,SITE_064,SITE_064_SECTOR_C,2024-01-24,,30.909518220035952,,,,,,,,
DL_Throughput,SITE_066,SITE_066_SECTOR_A,2024-02-09,,44.03331778288229,,,,,,,,
DL_Throughput,SITE_066,SITE_066_SECTOR_A,2024-02-10,,37.99834480449916,,,,,,,,
DL_Throughput,SITE_066,SITE_066_SECTOR_C,2024-01-10,,48.80009803153106,,,,,,,,
DL_Throughput,SITE_066,SITE_066_SECTOR_C,2024-02-02,,47.0442885055099,,,,,,,,
DL_Throughput,SITE_067,SITE_067_SECTOR_B,2024-01-13,,25.08333982807056,,,,,,,,
DL_Throughput,SITE_067,SITE_067_SECTOR_B,2024-01-14,,10.654742862393128,,,,,,,,
DL_Throughput,SITE_067,SITE_067_SECTOR_D,2024-01-15,,93.8876347069262,,,,,,,,
DL_Throughput,SITE_068,SITE_068_SECTOR_B,2024-02-24,,69.65855900122534,,,,,,,,
DL_Throughput,SITE_069,SITE_069_SECTOR_A,2024-01-28,,16.09530857573632,,,,,,,,
DL_Throughput,SITE_069,SITE_069_SECTOR_B,2024-01-24,,18.033713939657662,,,,,,,,
DL_Throughput,SITE_070,SITE_070_SECTOR_A,2024-02-08,,40.0,,,,,,,,
DL_Throughput,SITE_070,SITE_070_SECTOR_A,2024-02-17,,74.6884833559865,,,,,,,,
DL_Throughput,SITE_071,SITE_071_SECTOR_C,2024-01-10,,94.45238665078584,,,,,,,,
DL_Throughput,SITE_072,SITE_072_SECTOR_C,2024-02-05,,36.45743177570864,,,,,,,,
DL_Throughput,SITE_072,SITE_072_SECTOR_D,2024-01-27,,72.87680400245475,,,,,,,,
DL_Throughput,SITE_072,SITE_072_SECTOR_E,2024-01-10,,69.04298610165819,,,,,,,,
DL_Throughput,SITE_073,SITE_073_SECTOR_B,2024-01-24,,34.77804660569541,,,,,,,,
DL_Throughput,SITE_074,SITE_074_SECTOR_D,2024-01-20,,78.26174796389091,,,,,,,,
DL_Throughput,SITE_074,SITE_074_SECTOR_D,2024-02-24,,82.63275505994288,,,,,,,,
DL_Throughput,SITE_075,SITE_075_SECTOR_A,2024-01-27,,101.75407174729828,,,,,,,,
DL_Throughput,SITE_075,SITE_075_SECTOR_D,2024-02-08,,28.96483047263281,,,,,,,,
DL_Throughput,SITE_076,SITE_076_SECTOR_A,2024-01-12,,15.588960408401352,,,,,,,,
DL_Throughput,SITE_076,SITE_076_SECTOR_C,2024-01-21,,78.12169860258476,,,,,,,,
DL_Throughput,SITE_077,SITE_077_SECTOR_B,2024-01-29,,27.065315586098357,,,,,,,,
DL_Throughput,SITE_077,SITE_077_SECTOR_D,2024-01-10,,9.68829176700566,,,,,,,,
DL_Throughput,SITE_077,SITE_077_SECTOR_D,2024-01-13,,80.02860933637486,,,,,,,,
DL_Throughput,SITE_077,SITE_077_SECTOR_E,2024-02-06,,13.994198629371644,,,,,,,,
DL_Throughput,SITE_078,SITE_078_SECTOR_B,2024-02-13,,97.38443348219796,,,,,,,,
DL_Throughput,SITE_078,SITE_078_SECTOR_B,2024-02-15,,19.445341153351382,,,,,,,,
DL_Throughput,SITE_078,SITE_078_SECTOR_D,2024-01-06,,21.254412483568743,,,,,,,,
DL_Throughput,SITE_079,SITE_079_SECTOR_A,2024-01-17,,38.582181457411366,,,,,,,,
DL_Throughput,SITE_079,SITE_079_SECTOR_A,2024-02-06,,100.0,,,,,,,,
DL_Throughput,SITE_079,SITE_079_SECTOR_B,2024-01-09,,40.0,,,,,,,,
DL_Throughput,SITE_079,SITE_079_SECTOR_B,2024-01-28,,29.36962270083565,,,,,,,,
DL_Throughput,SITE_079,SITE_079_SECTOR_C,2024-02-02,,49.96675595009259,,,,,,,,
DL_Throughput,SITE_079,SITE_079_SECTOR_D,2024-01-20,,46.08253610198766,,,,,,,,
DL_Throughput,SITE_080,SITE_080_SECTOR_C,2024-01-10,,38.73765493167458,,,,,,,,
DL_Throughput,SITE_080,SITE_080_SECTOR_C,2024-01-31,,25.913665333909883,,,,,,,,
DL_Throughput,SITE_081,SITE_081_SECTOR_A,2024-01-20,,48.51799904722932,,,,,,,,
DL_Throughput,SITE_081,SITE_081_SECTOR_B,2024-02-08,,23.06971666729845,,,,,,,,
DL_Throughput,SITE_081,SITE_081_SECTOR_D,2024-01-16,,6.3279599670943805,,,,,,,,
DL_Throughput,SITE_083,SITE_083_SECTOR_B,2024-01-31,,29.576983140092548,,,,,,,,
DL_Throughput,SITE_084,SITE_084_SECTOR_B,2024-01-27,,75.52179749512885,,,,,,,,
DL_Throughput,SITE_084,SITE_084_SECTOR_B,2024-01-21,,73.56411818812444,,,,,,,,
DL_Throughput,SITE_085,SITE_085_SECTOR_A,2024-02-02,,26.160733791482336,,,,,,,,
DL_Throughput,SITE_085,SITE_085_SECTOR_B,2024-01-20,,73.95246363975546,,,,,,,,
DL_Throughput,SITE_085,SITE_085_SECTOR_D,2024-01-09,,32.33950744462698,,,,,,,,
DL_Throughput,SITE_086,SITE_086_SECTOR_A,2024-01-25,,50.94723257214957,,,,,,,,
DL_Throughput,SITE_086,SITE_086_SECTOR_B,2024-02-07,,83.47841212571558,,,,,,,,
DL_Throughput,SITE_086,SITE_086_SECTOR_C,2024-02-24,,79.15157467192442,,,,,,,,
DL_Throughput,SITE_087,SITE_087_SECTOR_A,2024-01-16,,17.667384954655976,,,,,,,,
DL_Throughput,SITE_087,SITE_087_SECTOR_A,2024-01-27,,24.07614018080844,,,,,,,,
DL_Throughput,SITE_087,SITE_087_SECTOR_C,2024-01-12,,32.65990922858608,,,,,,,,
DL_Throughput,SITE_087,SITE_087_SECTOR_C,2024-02-03,,47.736713226091226,,,,,,,,
DL_Throughput,SITE_088,SITE_088_SECTOR_A,2024-01-30,,51.35949542139144,,,,,,,,
DL_Throughput,SITE_089,SITE_089_SECTOR_A,2024-02-24,,63.30786369103565,,,,,,,,
DL_Throughput,SITE_089,SITE_089_SECTOR_B,2024-01-22,,11.713082560503974,,,,,,,,
DL_Throughput,SITE_091,SITE_091_SECTOR_B,2024-02-16,,101.5816916844601,,,,,,,,
DL_Throughput,SITE_091,SITE_091_SECTOR_D,2024-01-21,,21.86066451502159,,,,,,,,
DL_Throughput,SITE_092,SITE_092_SECTOR_A,2024-02-14,,90.39273839408304,,,,,,,,
DL_Throughput,SITE_092,SITE_092_SECTOR_C,2024-02-10,,72.34201576044379,,,,,,,,
DL_Throughput,SITE_092,SITE_092_SECTOR_D,2024-02-03,,43.51746807337737,,,,,,,,
DL_Throughput,SITE_092,SITE_092_SECTOR_E,2024-02-13,,96.28065608102736,,,,,,,,
DL_Throughput,SITE_093,SITE_093_SECTOR_A,2024-02-24,,71.75924165576106,,,,,,,,
DL_Throughput,SITE_093,SITE_093_SECTOR_B,2024-01-21,,12.282307205552042,,,,,,,,
DL_Throughput,SITE_094,SITE_094_SECTOR_A,2024-01-20,,21.563192772610492,,,,,,,,
DL_Throughput,SITE_094,SITE_094_SECTOR_B,2024-01-22,,22.934281085409275,,,,,,,,
DL_Throughput,SITE_095,SITE_095_SECTOR_B,2024-02-10,,15.190043912321327,,,,,,,,
DL_Throughput,SITE_095,SITE_095_SECTOR_B,2024-02-11,,17.72964015725347,,,,,,,,
DL_Throughput,SITE_095,SITE_095_SECTOR_C,2024-02-17,,29.610625853360247,,,,,,,,
DL_Throughput,SITE_096,SITE_096_SECTOR_A,2024-01-21,,3.1805701551494328,,,,,,,,
DL_Throughput,SITE_096,SITE_096_SECTOR_B,2024-01-21,,95.96398476338358,,,,,,,,
DL_Throughput,SITE_096,SITE_096_SECTOR_D,2024-01-10,,2.2272498119631905,,,,,,,,
DL_Throughput,SITE_096,SITE_096_SECTOR_D,2024-01-11,,22.499131561762027,,,,,,,,
DL_Throughput,SITE_096,SITE_096_SECTOR_D,2024-01-07,,94.90423228417828,,,,,,,,
DL_Throughput,SITE_096,SITE_096_SECTOR_E,2024-02-04,,63.76209932133537,,,,,,,,
DL_Throughput,SITE_097,SITE_097_SECTOR_A,2024-02-05,,5.929834730448265,,,,,,,,
DL_Throughput,SITE_097,SITE_097_SECTOR_B,2024-02-07,,39.77534214578328,,,,,,,,
DL_Throughput,SITE_097,SITE_097_SECTOR_C,2024-01-10,,36.699463619845375,,,,,,,,
DL_Throughput,SITE_098,SITE_098_SECTOR_A,2024-01-16,,37.9416429892012,,,,,,,,
DL_Throughput,SITE_098,SITE_098_SECTOR_B,2024-02-24,,20.238398454127505,,,,,,,,
DL_Throughput,SITE_099,SITE_099_SECTOR_B,2024-01-23,,28.68905499116542,,,,,,,,
DL_Throughput,SITE_099,SITE_099_SECTOR_C,2024-01-17,,73.94802061536487,,,,,,,,
DL_Throughput,SITE_099,SITE_099_SECTOR_D,2024-01-10,,30.0,,,,,,,,
DL_Throughput,SITE_099,SITE_099_SECTOR_D,2024-01-18,,22.319823158828257,,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_A,2024-02-18,,,1.5745000791606432,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_B,2024-01-21,,,0.0235019551381001,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_B,2024-01-09,,,6.463750184620016,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_C,2024-02-07,,,2.9050147582750383,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_C,2024-02-08,,,2.6301323051251555,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_C,2024-02-09,,,2.334369267152951,,,,,,,
Call_Drop_Rate,SITE_001,SITE_001_SECTOR_D,2024-01-20,,,1.319025170541131,,,,,,,
Call_Drop_Rate,SITE_002,SITE_002_SECTOR_A,2024-02-04,,,0.2956028110017308,,,,,,,
Call_Drop_Rate,SITE_002,SITE_002_SECTOR_A,2024-02-05,,,0.5629127873488664,,,,,,,
Call_Drop_Rate,SITE_002,SITE_002_SECTOR_C,2024-02-05,,,0.5057618433897368,,,,,,,
Call_Drop_Rate,SITE_003,SITE_003_SECTOR_B,2024-01-21,,,5.022691335766641,,,,,,,
Call_Drop_Rate,SITE_003,SITE_003_SECTOR_C,2024-02-07,,,1.148247540125508,,,,,,,
Call_Drop_Rate,SITE_006,SITE_006_SECTOR_A,2024-01-31,,,1.9697081612595104,,,,,,,
Call_Drop_Rate,SITE_006,SITE_006_SECTOR_B,2024-01-18,,,2.316398727976458,,,,,,,
Call_Drop_Rate,SITE_008,SITE_008_SECTOR_A,2024-01-13,,,6.794202830519069,,,,,,,
Call_Drop_Rate,SITE_008,SITE_008_SECTOR_C,2024-01-06,,,1.3377088484057027,,,,,,,
Call_Drop_Rate,SITE_010,SITE_010_SECTOR_B,2024-01-30,,,2.294579710228468,,,,,,,
Call_Drop_Rate,SITE_011,SITE_011_SECTOR_A,2024-02-10,,,4.201919980028482,,,,,,,
Call_Drop_Rate,SITE_011,SITE_011_SECTOR_B,2024-01-10,,,3.72968658164197,,,,,,,
Call_Drop_Rate,SITE_011,SITE_011_SECTOR_C,2024-02-01,,,1.8731301053268807,,,,,,,
Call_Drop_Rate,SITE_013,SITE_013_SECTOR_B,2024-01-10,,,2.345804781278665,,,,,,,
Call_Drop_Rate,SITE_014,SITE_014_SECTOR_A,2024-01-16,,,0.1477126506686443,,,,,,,
Call_Drop_Rate,SITE_014,SITE_014_SECTOR_B,2024-01-11,,,0.8851488060108754,,,,,,,
Call_Drop_Rate,SITE_014,SITE_014_SECTOR_C,2024-01-25,,,1.7081705364735713,,,,,,,
Call_Drop_Rate,SITE_014,SITE_014_SECTOR_C,2024-01-27,,,1.360422663940376,,,,,,,
Call_Drop_Rate,SITE_015,SITE_015_SECTOR_A,2024-01-10,,,1.8697615621942432,,,,,,,
Call_Drop_Rate,SITE_015,SITE_015_SECTOR_A,2024-01-06,,,0.0368464838951885,,,,,,,
Call_Drop_Rate,SITE_015,SITE_015_SECTOR_B,2024-02-24,,,2.37481413394355,,,,,,,
Call_Drop_Rate,SITE_015,SITE_015_SECTOR_C,2024-01-31,,,1.4356391137387512,,,,,,,
Call_Drop_Rate,SITE_015,SITE_015_SECTOR_D,2024-02-24,,,1.3296136819525557,,,,,,,
Call_Drop_Rate,SITE_016,SITE_016_SECTOR_B,2024-02-03,,,3.96924931440853,,,,,,,
Call_Drop_Rate,SITE_016,SITE_016_SECTOR_B,2024-02-05,,,6.7995065525165215,,,,,,,
Call_Drop_Rate,SITE_017,SITE_017_SECTOR_A,2024-01-21,,,5.010974621333739,,,,,,,
Call_Drop_Rate,SITE_017,SITE_017_SECTOR_D,2024-01-13,,,6.65406453852774,,,,,,,
Call_Drop_Rate,SITE_018,SITE_018_SECTOR_A,2024-01-10,,,3.052347584509179,,,,,,,
Call_Drop_Rate,SITE_018,SITE_018_SECTOR_B,2024-01-09,,,6.07976929977638,,,,,,,
Call_Drop_Rate,SITE_018,SITE_018_SECTOR_C,2024-02-21,,,2.982848040199725,,,,,,,
Call_Drop_Rate,SITE_019,SITE_019_SECTOR_A,2024-02-10,,,0.0058139758640085,,,,,,,
Call_Drop_Rate,SITE_019,SITE_019_SECTOR_A,2024-01-17,,,2.6252665083671967,,,,,,,
Call_Drop_Rate,SITE_020,SITE_020_SECTOR_A,2024-02-09,,,0.7670910148772817,,,,,,,
Call_Drop_Rate,SITE_021,SITE_021_SECTOR_C,2024-01-10,,,1.8811371711548277,,,,,,,
Call_Drop_Rate,SITE_022,SITE_022_SECTOR_B,2024-01-14,,,0.9595425785141308,,,,,,,
Call_Drop_Rate,SITE_024,SITE_024_SECTOR_A,2024-01-17,,,5.975563930912597,,,,,,,
Call_Drop_Rate,SITE_024,SITE_024_SECTOR_A,2024-01-19,,,6.660406076443064,,,,,,,
Call_Drop_Rate,SITE_025,SITE_025_SECTOR_A,2024-02-01,,,6.368585813723202,,,,,,,
Call_Drop_Rate,SITE_025,SITE_025_SECTOR_B,2024-01-25,,,0.7587290416187303,,,,,,,
Call_Drop_Rate,SITE_027,SITE_027_SECTOR_C,2024-02-11,,,5.45418006990421,,,,,,,
Call_Drop_Rate,SITE_027,SITE_027_SECTOR_E,2024-02-25,,,2.274557172626226,,,,,,,
Call_Drop_Rate,SITE_028,SITE_028_SECTOR_A,2024-01-25,,,0.6969032096073327,,,,,,,
Call_Drop_Rate,SITE_029,SITE_029_SECTOR_C,2024-02-24,,,3.0950228863616123,,,,,,,
Call_Drop_Rate,SITE_030,SITE_030_SECTOR_A,2024-02-10,,,5.6196448624260045,,,,,,,
Call_Drop_Rate,SITE_030,SITE_030_SECTOR_B,2024-02-01,,,0.9464025812965984,,,,,,,
Call_Drop_Rate,SITE_030,SITE_030_SECTOR_D,2024-01-13,,,4.371709463199254,,,,,,,
Call_Drop_Rate,SITE_031,SITE_031_SECTOR_C,2024-01-21,,,2.953536880666567,,,,,,,
Call_Drop_Rate,SITE_032,SITE_032_SECTOR_A,2024-01-18,,,1.9839401789439344,,,,,,,
Call_Drop_Rate,SITE_032,SITE_032_SECTOR_A,2024-02-07,,,0.6983080099591215,,,,,,,
Call_Drop_Rate,SITE_032,SITE_032_SECTOR_D,2024-01-10,,,0.2670617086431166,,,,,,,
Call_Drop_Rate,SITE_033,SITE_033_SECTOR_C,2024-01-27,,,2.1983014529823093,,,,,,,
Call_Drop_Rate,SITE_034,SITE_034_SECTOR_B,2024-01-20,,,6.04550621190513,,,,,,,
Call_Drop_Rate,SITE_034,SITE_034_SECTOR_B,2024-02-24,,,2.165659659331957,,,,,,,
Call_Drop_Rate,SITE_035,SITE_035_SECTOR_B,2024-01-10,,,5.529776745039145,,,,,,,
Call_Drop_Rate,SITE_035,SITE_035_SECTOR_C,2024-02-09,,,1.4813499694870116,,,,,,,
Call_Drop_Rate,SITE_035,SITE_035_SECTOR_E,2024-01-29,,,1.7204253695518354,,,,,,,
Call_Drop_Rate,SITE_035,SITE_035_SECTOR_E,2024-01-31,,,1.0669561721924925,,,,,,,
Call_Drop_Rate,SITE_036,SITE_036_SECTOR_A,2024-02-17,,,6.343715195173475,,,,,,,
Call_Drop_Rate,SITE_036,SITE_036_SECTOR_A,2024-01-17,,,1.3365750662155549,,,,,,,
Call_Drop_Rate,SITE_036,SITE_036_SECTOR_B,2024-01-29,,,6.333507870742853,,,,,,,
Call_Drop_Rate,SITE_036,SITE_036_SECTOR_D,2024-01-06,,,1.5533525257992506,,,,,,,
Call_Drop_Rate,SITE_036,SITE_036_SECTOR_E,2024-01-21,,,6.0442335170083,,,,,,,
Call_Drop_Rate,SITE_036,SITE_036_SECTOR_E,2024-02-06,,,1.450502974242576,,,,,,,
Call_Drop_Rate,SITE_037,SITE_037_SECTOR_A,2024-01-14,,,3.462888888544474,,,,,,,
Call_Drop_Rate,SITE_037,SITE_037_SECTOR_D,2024-01-09,,,1.571586495790852,,,,,,,
Call_Drop_Rate,SITE_038,SITE_038_SECTOR_D,2024-01-27,,,4.766083711652074,,,,,,,
Call_Drop_Rate,SITE_038,SITE_038_SECTOR_E,2024-01-15,,,1.0018095621328942,,,,,,,
Call_Drop_Rate,SITE_039,SITE_039_SECTOR_C,2024-02-14,,,5.004165916061538,,,,,,,
Call_Drop_Rate,SITE_040,SITE_040_SECTOR_C,2024-01-28,,,6.678227998722721,,,,,,,
Call_Drop_Rate,SITE_040,SITE_040_SECTOR_C,2024-01-24,,,0.3421800359918615,,,,,,,
Call_Drop_Rate,SITE_040,SITE_040_SECTOR_E,2024-02-25,,,2.4457027571581835,,,,,,,
Call_Drop_Rate,SITE_041,SITE_041_SECTOR_C,2024-01-31,,,6.00969564847128,,,,,,,
Call_Drop_Rate,SITE_041,SITE_041_SECTOR_C,2024-02-02,,,3.51468975278404,,,,,,,
Call_Drop_Rate,SITE_041,SITE_041_SECTOR_D,2024-02-13,,,0.0637944751414414,,,,,,,
Call_Drop_Rate,SITE_042,SITE_042_SECTOR_B,2024-02-20,,,5.428962531612839,,,,,,,
Call_Drop_Rate,SITE_042,SITE_042_SECTOR_B,2024-02-21,,,5.918252469101683,,,,,,,
Call_Drop_Rate,SITE_043,SITE_043_SECTOR_B,2024-01-11,,,1.1530357063801346,,,,,,,
Call_Drop_Rate,SITE_043,SITE_043_SECTOR_B,2024-01-13,,,0.94368468319234,,,,,,,
Call_Drop_Rate,SITE_043,SITE_043_SECTOR_C,2024-02-15,,,2.078117043033342,,,,,,,
Call_Drop_Rate,SITE_043,SITE_043_SECTOR_C,2024-01-30,,,1.8295799034081164,,,,,,,
Call_Drop_Rate,SITE_044,SITE_044_SECTOR_A,2024-02-07,,,5.59202708105711,,,,,,,
Call_Drop_Rate,SITE_044,SITE_044_SECTOR_B,2024-02-24,,,1.844233659595478,,,,,,,
Call_Drop_Rate,SITE_045,SITE_045_SECTOR_B,2024-01-06,,,0.7853433253901956,,,,,,,
Call_Drop_Rate,SITE_046,SITE_046_SECTOR_A,2024-01-14,,,1.9695439418715373,,,,,,,
Call_Drop_Rate,SITE_046,SITE_046_SECTOR_B,2024-01-06,,,0.0148750315402667,,,,,,,
Call_Drop_Rate,SITE_046,SITE_046_SECTOR_D,2024-02-20,,,2.2054670360928723,,,,,,,
Call_Drop_Rate,SITE_048,SITE_048_SECTOR_A,2024-01-26,,,6.444322888868066,,,,,,,
Call_Drop_Rate,SITE_048,SITE_048_SECTOR_A,2024-01-17,,,0.1055068821742821,,,,,,,
Call_Drop_Rate,SITE_050,SITE_050_SECTOR_A,2024-02-10,,,5.367129955623488,,,,,,,
Call_Drop_Rate,SITE_050,SITE_050_SECTOR_B,2024-01-24,,,1.916359122436158,,,,,,,
Call_Drop_Rate,SITE_050,SITE_050_SECTOR_D,2024-01-12,,,6.186345411315137,,,,,,,
Call_Drop_Rate,SITE_051,SITE_051_SECTOR_A,2024-01-06,,,1.7771789110230172,,,,,,,
Call_Drop_Rate,SITE_053,SITE_053_SECTOR_D,2024-02-24,,,2.613388691296975,,,,,,,
Call_Drop_Rate,SITE_053,SITE_053_SECTOR_E,2024-02-01,,,6.2368525275345625,,,,,,,
Call_Drop_Rate,SITE_053,SITE_053_SECTOR_E,2024-02-02,,,6.658386560956112,,,,,,,
Call_Drop_Rate,SITE_054,SITE_054_SECTOR_B,2024-02-06,,,0.140494072320565,,,,,,,
Call_Drop_Rate,SITE_055,SITE_055_SECTOR_B,2024-01-08,,,1.3841180736170395,,,,,,,
Call_Drop_Rate,SITE_055,SITE_055_SECTOR_C,2024-02-07,,,1.110261460656969,,,,,,,
Call_Drop_Rate,SITE_056,SITE_056_SECTOR_B,2024-02-24,,,3.7644256493740422,,,,,,,
Call_Drop_Rate,SITE_056,SITE_056_SECTOR_C,2024-01-09,,,6.766451091901327,,,,,,,
Call_Drop_Rate,SITE_056,SITE_056_SECTOR_C,2024-01-07,,,2.110037693783934,,,,,,,
Call_Drop_Rate,SITE_056,SITE_056_SECTOR_C,2024-01-26,,,1.5944387481521458,,,,,,,
Call_Drop_Rate,SITE_056,SITE_056_SECTOR_E,2024-02-15,,,4.392144900179164,,,,,,,
Call_Drop_Rate,SITE_057,SITE_057_SECTOR_B,2024-02-16,,,6.549764773130439,,,,,,,
Call_Drop_Rate,SITE_058,SITE_058_SECTOR_C,2024-02-10,,,2.895549785221492,,,,,,,
Call_Drop_Rate,SITE_059,SITE_059_SECTOR_B,2024-01-11,,,5.316992500110534,,,,,,,
Call_Drop_Rate,SITE_059,SITE_059_SECTOR_B,2024-01-14,,,5.071442834537926,,,,,,,
Call_Drop_Rate,SITE_059,SITE_059_SECTOR_C,2024-02-01,,,2.0803009710891014,,,,,,,
Call_Drop_Rate,SITE_059,SITE_059_SECTOR_C,2024-02-02,,,1.9595332937205152,,,,,,,
Call_Drop_Rate,SITE_060,SITE_060_SECTOR_A,2024-01-23,,,5.448327079455964,,,,,,,
Call_Drop_Rate,SITE_062,SITE_062_SECTOR_A,2024-01-09,,,3.3702872786399665,,,,,,,
Call_Drop_Rate,SITE_062,SITE_062_SECTOR_B,2024-02-10,,,4.717893826022131,,,,,,,
